,Levels,POS,T_IDX,Trigram,Word,Words,Visemes,Trigram_Visemes
6152,"{'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",consultancy,"{'own': ['his', 'an'], 'political': ['a'], 'global': ['the', 'a']}","['k', 'e', 't', 's', 'e', 'l', 't', 'e', 't', 's', 'i']","{""['e', 't']"": [['e', 'e', 's'], ['e', 't']], ""['b', 'e', 'l', 'e', 't', 'e', 'k', 'e', 'l']"": [['e']], ""['k', 'l', 'e', 'b', 'e', 'l']"": [['th', 'e'], ['e']]}"
6153,"{'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",consultancy,"{'own': ['his', 'an'], 'political': ['a'], 'global': ['the', 'a']}","['k', 'e', 't', 's', 'e', 'l', 't', 'e', 't', 's', 'i']","{""['e', 't']"": [['e', 'e', 's'], ['e', 't']], ""['b', 'e', 'l', 'e', 't', 'e', 'k', 'e', 'l']"": [['e']], ""['k', 'l', 'e', 'b', 'e', 'l']"": [['th', 'e'], ['e']]}"
6154,"{'A2': ['A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",patrol,"{'large': ['a'], 'coastal': ['a', 'the'], 'naval': ['a', 'the']}","['b', 'e', 't', 'r', 'e', 'l']","{""['l', 'e', 'r', 's']"": [['e']], ""['k', 'e', 's', 't', 'e', 'l']"": [['e'], ['th', 'e']], ""['t', 'e', 'f', 'e', 'l']"": [['e'], ['th', 'e']]}"
6155,"{'A2': ['A1'], 'B2': ['A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",patrol,"{'large': ['a'], 'coastal': ['a', 'the'], 'naval': ['a', 'the']}","['b', 'e', 't', 'r', 'e', 'l']","{""['l', 'e', 'r', 's']"": [['e']], ""['k', 'e', 's', 't', 'e', 'l']"": [['e'], ['th', 'e']], ""['t', 'e', 'f', 'e', 'l']"": [['e'], ['th', 'e']]}"
6156,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",smell,{},"['s', 'b', 'e', 'l']",{}
6157,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",smell,{},"['s', 'b', 'e', 'l']",{}
6158,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",smell,{},"['s', 'b', 'e', 'l']",{}
6159,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",smell,{},"['s', 'b', 'e', 'l']",{}
6160,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",pest,"{'important': ['an'], 'major': ['a', 'the'], 'serious': ['a'], 'biological': ['a', 'the']}","['b', 'e', 's', 't']","{""['e', 'b', 'b', 'e', 'r', 't', 'e', 't', 't']"": [['e', 't']], ""['b', 'e', 's', 'r']"": [['e'], ['th', 'e']], ""['s', 'e', 'r', 'i', 'e', 's']"": [['e']], ""['b', 'e', 'e', 'l', 'e', 's', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']]}"
6161,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",pest,"{'important': ['an'], 'major': ['a', 'the'], 'serious': ['a'], 'biological': ['a', 'the']}","['b', 'e', 's', 't']","{""['e', 'b', 'b', 'e', 'r', 't', 'e', 't', 't']"": [['e', 't']], ""['b', 'e', 's', 'r']"": [['e'], ['th', 'e']], ""['s', 'e', 'r', 'i', 'e', 's']"": [['e']], ""['b', 'e', 'e', 'l', 'e', 's', 'e', 'k', 'e', 'l']"": [['e'], ['th', 'e']]}"
6162,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",carnival,"{'dark': ['the'], 'national': ['the'], 'annual': ['an', 'the', 'their'], 'global': ['the']}","['k', 'e', 'r', 't', 'e', 'f', 'e', 'l']","{""['t', 'e', 'r', 'k']"": [['th', 'e']], ""['t', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['e', 't', 'e', 'u', 'e', 'l']"": [['e', 't'], ['th', 'e'], ['th', 'e', 'r']], ""['k', 'l', 'e', 'b', 'e', 'l']"": [['th', 'e']]}"
6163,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",carnival,"{'dark': ['the'], 'national': ['the'], 'annual': ['an', 'the', 'their'], 'global': ['the']}","['k', 'e', 'r', 't', 'e', 'f', 'e', 'l']","{""['t', 'e', 'r', 'k']"": [['th', 'e']], ""['t', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['e', 't', 'e', 'u', 'e', 'l']"": [['e', 't'], ['th', 'e'], ['th', 'e', 'r']], ""['k', 'l', 'e', 'b', 'e', 'l']"": [['th', 'e']]}"
6164,"{'A2': ['A1', 'A2'], 'C1': ['A1']}",ADV,2.0,"['PRON', 'VERB', 'ADV']",roughly,"{'lies': ['it', 'which'], 'constitute': ['they']}","['r', 'e', 'f', 'l', 'i']","{""['l', 'e', 's']"": [['e', 't'], ['w', 'e', 's']], ""['k', 'e', 't', 's', 't', 'e', 't', 'u', 't']"": [['th', 'e']]}"
6165,"{'A2': ['A1', 'A2'], 'C1': ['A1']}",ADV,2.0,"['PRON', 'VERB', 'ADV']",roughly,"{'lies': ['it', 'which'], 'constitute': ['they']}","['r', 'e', 'f', 'l', 'i']","{""['l', 'e', 's']"": [['e', 't'], ['w', 'e', 's']], ""['k', 'e', 't', 's', 't', 'e', 't', 'u', 't']"": [['th', 'e']]}"
6166,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",garbage,"{'beautiful': ['the'], 'classical': ['the'], 'local': ['the']}","['k', 'e', 'r', 'b', 'e', 's']","{""['b', 'e', 'u', 't', 'e', 'f', 'e', 'l']"": [['th', 'e']], ""['k', 'l', 'e', 's', 'e', 'k', 'e', 'l']"": [['th', 'e']], ""['l', 'e', 'k', 'e', 'l']"": [['th', 'e']]}"
6167,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",garbage,"{'beautiful': ['the'], 'classical': ['the'], 'local': ['the']}","['k', 'e', 'r', 'b', 'e', 's']","{""['b', 'e', 'u', 't', 'e', 'f', 'e', 'l']"": [['th', 'e']], ""['k', 'l', 'e', 's', 'e', 'k', 'e', 'l']"": [['th', 'e']], ""['l', 'e', 'k', 'e', 'l']"": [['th', 'e']]}"
6168,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",vacancy,"{'high': ['a', 'the'], 'double': ['a', 'the'], 'casual': ['a', 'the'], 'additional': ['an'], 'judicial': ['a']}","['f', 'e', 'k', 'e', 't', 's', 'i']","{""['e', 'e']"": [['e'], ['th', 'e']], ""['t', 'e', 'b', 'e', 'l']"": [['e'], ['th', 'e']], ""['k', 'e', 's', 'e', 'w', 'e', 'l']"": [['e'], ['th', 'e']], ""['e', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['e', 't']], ""['s', 'u', 't', 'e', 's', 'e', 'l']"": [['e']]}"
6169,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1', 'A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",vacancy,"{'high': ['a', 'the'], 'double': ['a', 'the'], 'casual': ['a', 'the'], 'additional': ['an'], 'judicial': ['a']}","['f', 'e', 'k', 'e', 't', 's', 'i']","{""['e', 'e']"": [['e'], ['th', 'e']], ""['t', 'e', 'b', 'e', 'l']"": [['e'], ['th', 'e']], ""['k', 'e', 's', 'e', 'w', 'e', 'l']"": [['e'], ['th', 'e']], ""['e', 't', 'e', 's', 'e', 't', 'e', 'l']"": [['e', 't']], ""['s', 'u', 't', 'e', 's', 'e', 'l']"": [['e']]}"
6170,"{'A1': ['A1', 'A1'], 'A2': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",barrel,"{'long': ['a', 'the'], 'double': ['a'], 'fixed': ['a'], 'multiple': ['a']}","['b', 'e', 'r', 'e', 'l']","{""['l', 'e', 'k']"": [['e'], ['th', 'e']], ""['t', 'e', 'b', 'e', 'l']"": [['e']], ""['f', 'e', 'k', 's', 't']"": [['e']], ""['b', 'e', 'l', 't', 'e', 'b', 'e', 'l']"": [['e']]}"
6171,"{'A1': ['A1', 'A1'], 'A2': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",barrel,"{'long': ['a', 'the'], 'double': ['a'], 'fixed': ['a'], 'multiple': ['a']}","['b', 'e', 'r', 'e', 'l']","{""['l', 'e', 'k']"": [['e'], ['th', 'e']], ""['t', 'e', 'b', 'e', 'l']"": [['e']], ""['f', 'e', 'k', 's', 't']"": [['e']], ""['b', 'e', 'l', 't', 'e', 'b', 'e', 'l']"": [['e']]}"
6172,"{'A1': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",nerve,"{'same': ['the'], 'raw': ['the'], 'twisted': ['a']}","['t', 'r', 'f']","{""['s', 'e', 'b']"": [['th', 'e']], ""['r', 'e']"": [['th', 'e']], ""['t', 'w', 'e', 's', 't', 'e', 't']"": [['e']]}"
6173,"{'A1': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",nerve,"{'same': ['the'], 'raw': ['the'], 'twisted': ['a']}","['t', 'r', 'f']","{""['s', 'e', 'b']"": [['th', 'e']], ""['r', 'e']"": [['th', 'e']], ""['t', 'w', 'e', 's', 't', 'e', 't']"": [['e']]}"
6174,"{'A1': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",nerve,"{'same': ['the'], 'raw': ['the'], 'twisted': ['a']}","['t', 'r', 'f']","{""['s', 'e', 'b']"": [['th', 'e']], ""['r', 'e']"": [['th', 'e']], ""['t', 'w', 'e', 's', 't', 'e', 't']"": [['e']]}"
6175,"{'A1': ['A1'], 'B2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",point,"{'also': ['they'], 'further': ['some']}","['b', 'e', 't', 't']","{""['e', 'l', 's', 'e']"": [['th', 'e']], ""['f', 'r', 'th', 'r']"": [['s', 'e', 'b']]}"
6176,"{'A1': ['A1'], 'B2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",point,"{'also': ['they'], 'further': ['some']}","['b', 'e', 't', 't']","{""['e', 'l', 's', 'e']"": [['th', 'e']], ""['f', 'r', 'th', 'r']"": [['s', 'e', 'b']]}"
6177,"{'A1': ['A1'], 'B2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",point,"{'also': ['they'], 'further': ['some']}","['b', 'e', 't', 't']","{""['e', 'l', 's', 'e']"": [['th', 'e']], ""['f', 'r', 'th', 'r']"": [['s', 'e', 'b']]}"
6178,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",acknowledge,{},"['e', 'k', 't', 'e', 'l', 'e', 's']",{}
6179,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",acknowledge,{},"['e', 'k', 't', 'e', 'l', 'e', 's']",{}
6180,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",acknowledge,{},"['e', 'k', 't', 'e', 'l', 'e', 's']",{}
6181,{'A2': ['A1']},ADV,2.0,"['PRON', 'VERB', 'ADV']",thoroughly,{'could': ['she']},"['th', 'r', 'e', 'l', 'i']","{""['k', 'e', 't']"": [['s', 'i']]}"
6182,{'A2': ['A1']},ADV,2.0,"['PRON', 'VERB', 'ADV']",thoroughly,{'could': ['she']},"['th', 'r', 'e', 'l', 'i']","{""['k', 'e', 't']"": [['s', 'i']]}"
6183,{'B1': ['A1']},NOUN,2.0,"['DET', 'ADJ', 'NOUN']",caution,{'usual': ['my']},"['k', 'e', 's', 'e', 't']","{""['e', 'u', 's', 'e', 'w', 'e', 'l']"": [['b', 'e']]}"
6184,{'B1': ['A1']},NOUN,2.0,"['DET', 'ADJ', 'NOUN']",caution,{'usual': ['my']},"['k', 'e', 's', 'e', 't']","{""['e', 'u', 's', 'e', 'w', 'e', 'l']"": [['b', 'e']]}"
6185,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",hack,{},"['e', 'e', 'k']",{}
6186,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",hack,{},"['e', 'e', 'k']",{}
6187,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",hack,{},"['e', 'e', 'k']",{}
6188,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",pirate,"{'first': ['the'], 'own': ['his', 'their'], 'minor': ['a'], 'prominent': ['the']}","['b', 'e', 'r', 'e', 't']","{""['f', 'r', 's', 't']"": [['th', 'e']], ""['e', 't']"": [['e', 'e', 's'], ['th', 'e', 'r']], ""['b', 'e', 't', 'r']"": [['e']], ""['b', 'r', 'e', 'b', 'e', 't', 'e', 't', 't']"": [['th', 'e']]}"
6189,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",pirate,"{'first': ['the'], 'own': ['his', 'their'], 'minor': ['a'], 'prominent': ['the']}","['b', 'e', 'r', 'e', 't']","{""['f', 'r', 's', 't']"": [['th', 'e']], ""['e', 't']"": [['e', 'e', 's'], ['th', 'e', 'r']], ""['b', 'e', 't', 'r']"": [['e']], ""['b', 'r', 'e', 'b', 'e', 't', 'e', 't', 't']"": [['th', 'e']]}"
6190,"{'A2': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",rebel,"{'last': ['the'], 'former': ['a'], 'leading': ['the']}","['r', 'e', 'b', 'e', 'l']","{""['l', 'e', 's', 't']"": [['th', 'e']], ""['f', 'e', 'r', 'b', 'r']"": [['e']], ""['l', 'i', 't', 'e', 'k']"": [['th', 'e']]}"
6191,"{'A2': ['A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",rebel,"{'last': ['the'], 'former': ['a'], 'leading': ['the']}","['r', 'e', 'b', 'e', 'l']","{""['l', 'e', 's', 't']"": [['th', 'e']], ""['f', 'e', 'r', 'b', 'r']"": [['e']], ""['l', 'i', 't', 'e', 'k']"": [['th', 'e']]}"
6192,"{'A1': ['A1'], 'A2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",perceive,"{'not': ['you'], 'immediately': ['you']}","['b', 'r', 's', 'i', 'f']","{""['t', 'e', 't']"": [['e', 'u']], ""['e', 'b', 'i', 't', 'i', 'e', 't', 'l', 'i']"": [['e', 'u']]}"
6193,"{'A1': ['A1'], 'A2': ['A1']}",VERB,1.0,"['PRON', 'VERB', 'ADV']",perceive,"{'not': ['you'], 'immediately': ['you']}","['b', 'r', 's', 'i', 'f']","{""['t', 'e', 't']"": [['e', 'u']], ""['e', 'b', 'i', 't', 'i', 'e', 't', 'l', 'i']"": [['e', 'u']]}"
6194,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",lamb,"{'little': ['a'], 'golden': ['the', 'a'], 'innocent': ['the']}","['l', 'e', 'b']","{""['l', 'e', 't', 'e', 'l']"": [['e']], ""['k', 'e', 'l', 't', 'e', 't']"": [['th', 'e'], ['e']], ""['e', 't', 'e', 's', 'e', 't', 't']"": [['th', 'e']]}"
6195,"{'A1': ['A1'], 'A2': ['A1', 'A1'], 'B1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",lamb,"{'little': ['a'], 'golden': ['the', 'a'], 'innocent': ['the']}","['l', 'e', 'b']","{""['l', 'e', 't', 'e', 'l']"": [['e']], ""['k', 'e', 'l', 't', 'e', 't']"": [['th', 'e'], ['e']], ""['e', 't', 'e', 's', 'e', 't', 't']"": [['th', 'e']]}"
6196,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",vocabulary,"{'common': ['a'], 'national': ['the'], 'basic': ['the', 'its', 'a'], 'extensive': ['an', 'the', 'our'], 'specialized': ['the', 'a']}","['f', 'e', 'k', 'e', 'b', 'e', 'e', 'l', 'e', 'r', 'i']","{""['k', 'e', 'b', 'e', 't']"": [['e']], ""['t', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['b', 'e', 's', 'e', 'k']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['e', 'k', 's', 't', 'e', 't', 's', 'e', 'f']"": [['e', 't'], ['th', 'e'], ['e', 'r']], ""['s', 'b', 'e', 's', 'e', 'l', 'e', 's', 't']"": [['th', 'e'], ['e']]}"
6197,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",vocabulary,"{'common': ['a'], 'national': ['the'], 'basic': ['the', 'its', 'a'], 'extensive': ['an', 'the', 'our'], 'specialized': ['the', 'a']}","['f', 'e', 'k', 'e', 'b', 'e', 'e', 'l', 'e', 'r', 'i']","{""['k', 'e', 'b', 'e', 't']"": [['e']], ""['t', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['b', 'e', 's', 'e', 'k']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['e', 'k', 's', 't', 'e', 't', 's', 'e', 'f']"": [['e', 't'], ['th', 'e'], ['e', 'r']], ""['s', 'b', 'e', 's', 'e', 'l', 'e', 's', 't']"": [['th', 'e'], ['e']]}"
6198,"{'A1': ['A1'], 'A2': ['A1'], 'B1': ['A1', 'A1', 'A1'], 'B2': ['A1', 'A1', 'A1'], 'C1': ['A1', 'A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",vocabulary,"{'common': ['a'], 'national': ['the'], 'basic': ['the', 'its', 'a'], 'extensive': ['an', 'the', 'our'], 'specialized': ['the', 'a']}","['f', 'e', 'k', 'e', 'b', 'e', 'e', 'l', 'e', 'r', 'i']","{""['k', 'e', 'b', 'e', 't']"": [['e']], ""['t', 'e', 's', 'e', 't', 'e', 'l']"": [['th', 'e']], ""['b', 'e', 's', 'e', 'k']"": [['th', 'e'], ['e', 't', 's'], ['e']], ""['e', 'k', 's', 't', 'e', 't', 's', 'e', 'f']"": [['e', 't'], ['th', 'e'], ['e', 'r']], ""['s', 'b', 'e', 's', 'e', 'l', 'e', 's', 't']"": [['th', 'e'], ['e']]}"
6199,{'A2': ['A1']},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",wicked,{'album': ['the']},"['w', 'e', 'k', 'e', 't']","{""['e', 'l', 'b', 'e', 'b']"": [['th', 'e']]}"
6200,{'A2': ['A1']},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",wicked,{'album': ['the']},"['w', 'e', 'k', 'e', 't']","{""['e', 'l', 'b', 'e', 'b']"": [['th', 'e']]}"
6201,{'A2': ['A1']},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",wicked,{'album': ['the']},"['w', 'e', 'k', 'e', 't']","{""['e', 'l', 'b', 'e', 'b']"": [['th', 'e']]}"
6202,"{'A1': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",roommate,"{'new': ['a', 'his'], 'former': ['their'], 'prior': ['the'], 'prospective': ['his']}","['r', 'u', 'b', 'e', 't']","{""['t', 'u']"": [['e'], ['e', 'e', 's']], ""['f', 'e', 'r', 'b', 'r']"": [['th', 'e', 'r']], ""['b', 'r', 'e', 'r']"": [['th', 'e']], ""['b', 'r', 'e', 's', 'b', 'e', 'k', 't', 'e', 'f']"": [['e', 'e', 's']]}"
6203,"{'A1': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",roommate,"{'new': ['a', 'his'], 'former': ['their'], 'prior': ['the'], 'prospective': ['his']}","['r', 'u', 'b', 'e', 't']","{""['t', 'u']"": [['e'], ['e', 'e', 's']], ""['f', 'e', 'r', 'b', 'r']"": [['th', 'e', 'r']], ""['b', 'r', 'e', 'r']"": [['th', 'e']], ""['b', 'r', 'e', 's', 'b', 'e', 'k', 't', 'e', 'f']"": [['e', 'e', 's']]}"
6204,"{'A2': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",nut,"{'large': ['a'], 'tough': ['the']}","['t', 'e', 't']","{""['l', 'e', 'r', 's']"": [['e']], ""['t', 'e', 'f']"": [['th', 'e']]}"
6205,"{'A2': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",nut,"{'large': ['a'], 'tough': ['the']}","['t', 'e', 't']","{""['l', 'e', 'r', 's']"": [['e']], ""['t', 'e', 'f']"": [['th', 'e']]}"
6206,"{'A2': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",nut,"{'large': ['a'], 'tough': ['the']}","['t', 'e', 't']","{""['l', 'e', 'r', 's']"": [['e']], ""['t', 'e', 'f']"": [['th', 'e']]}"
6207,"{'A2': ['A1', 'A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",twisted,"{'album': ['his', 'the']}","['t', 'w', 'e', 's', 't', 'e', 't']","{""['e', 'l', 'b', 'e', 'b']"": [['e', 'e', 's'], ['th', 'e']]}"
6208,"{'A2': ['A1', 'A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",twisted,"{'album': ['his', 'the']}","['t', 'w', 'e', 's', 't', 'e', 't']","{""['e', 'l', 'b', 'e', 'b']"": [['e', 'e', 's'], ['th', 'e']]}"
6209,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",tackle,{},"['t', 'e', 'k', 'e', 'l']",{}
6210,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",tackle,{},"['t', 'e', 'k', 'e', 'l']",{}
6211,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",tackle,{},"['t', 'e', 'k', 'e', 'l']",{}
6212,{'A2': ['A1']},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",prominent,{'features': ['that']},"['b', 'r', 'e', 'b', 'e', 't', 'e', 't', 't']","{""['f', 'i', 's', 'r', 's']"": [['th', 'e', 't']]}"
6213,{'A2': ['A1']},ADJ,1.0,"['DET', 'ADJ', 'NOUN']",prominent,{'features': ['that']},"['b', 'r', 'e', 'b', 'e', 't', 'e', 't', 't']","{""['f', 'i', 's', 'r', 's']"": [['th', 'e', 't']]}"
6214,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",shaft,"{'long': ['a', 'the'], 'single': ['a', 'the'], 'main': ['the'], 'vertical': ['a']}","['s', 'e', 'f', 't']","{""['l', 'e', 'k']"": [['e'], ['th', 'e']], ""['s', 'e', 'k', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'e', 't']"": [['th', 'e']], ""['f', 'r', 't', 'e', 'k', 'e', 'l']"": [['e']]}"
6215,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",shaft,"{'long': ['a', 'the'], 'single': ['a', 'the'], 'main': ['the'], 'vertical': ['a']}","['s', 'e', 'f', 't']","{""['l', 'e', 'k']"": [['e'], ['th', 'e']], ""['s', 'e', 'k', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['b', 'e', 't']"": [['th', 'e']], ""['f', 'r', 't', 'e', 'k', 'e', 'l']"": [['e']]}"
6216,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",drain,{},"['t', 'r', 'e', 't']",{}
6217,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",drain,{},"['t', 'r', 'e', 't']",{}
6218,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",drain,{},"['t', 'r', 'e', 't']",{}
6219,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",drain,{},"['t', 'r', 'e', 't']",{}
6220,"{'A2': ['A1'], 'B2': ['A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",blessed,"{'god': ['that'], 'lord': ['the']}","['b', 'l', 'e', 's', 'e', 't']","{""['k', 'e', 't']"": [['th', 'e', 't']], ""['l', 'e', 'r', 't']"": [['th', 'e']]}"
6221,"{'A2': ['A1'], 'B2': ['A1']}",ADJ,1.0,"['DET', 'ADJ', 'NOUN']",blessed,"{'god': ['that'], 'lord': ['the']}","['b', 'l', 'e', 's', 'e', 't']","{""['k', 'e', 't']"": [['th', 'e', 't']], ""['l', 'e', 'r', 't']"": [['th', 'e']]}"
6222,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",excuse,{},"['e', 'k', 's', 'k', 'e', 'u', 's']",{}
6223,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",excuse,{},"['e', 'k', 's', 'k', 'e', 'u', 's']",{}
6224,{},VERB,1.0,"['PRON', 'VERB', 'ADV']",excuse,{},"['e', 'k', 's', 'k', 'e', 'u', 's']",{}
6225,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",strand,"{'new': ['a', 'the'], 'single': ['a', 'the'], 'opposite': ['the'], 'grand': ['the'], 'liberal': ['a']}","['s', 't', 'r', 'e', 't', 't']","{""['t', 'u']"": [['e'], ['th', 'e']], ""['s', 'e', 'k', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['e', 'b', 'e', 's', 'e', 't']"": [['th', 'e']], ""['k', 'r', 'e', 't', 't']"": [['th', 'e']], ""['l', 'e', 'b', 'r', 'e', 'l']"": [['e']]}"
6226,"{'A1': ['A1', 'A1'], 'A2': ['A1', 'A1'], 'B1': ['A1'], 'B2': ['A1'], 'C1': ['A1']}",NOUN,2.0,"['DET', 'ADJ', 'NOUN']",strand,"{'new': ['a', 'the'], 'single': ['a', 'the'], 'opposite': ['the'], 'grand': ['the'], 'liberal': ['a']}","['s', 't', 'r', 'e', 't', 't']","{""['t', 'u']"": [['e'], ['th', 'e']], ""['s', 'e', 'k', 'k', 'e', 'l']"": [['e'], ['th', 'e']], ""['e', 'b', 'e', 's', 'e', 't']"": [['th', 'e']], ""['k', 'r', 'e', 't', 't']"": [['th', 'e']], ""['l', 'e', 'b', 'r', 'e', 'l']"": [['e']]}"
